tau1	tau2	tau3	tau4	p1	p2	p3	p4	g1	g2	g3	g4
4.51169	1.40302	4.0539	9.18666	3.66872	-1.38874	-0.763038	-1.51694	0.281158	0.111313	0.329078	0.562116
3.03499	4.2186	8.31853	8.64449	4.1379	-1.49325	-1.19203	-1.45263	0.949816	0.74253	0.544955	0.896599
9.10836	6.55593	4.43804	3.60989	3.73414	-0.908672	-1.7114	-1.11407	0.672805	0.646916	0.063262	0.748834
7.2273	5.35805	9.98093	5.70184	3.09974	-1.27366	-0.906049	-0.920032	0.259063	0.761748	0.338089	0.116963
4.05966	6.4649	8.79685	5.43657	2.82088	-0.644032	-1.30936	-0.867495	0.132946	0.831725	0.752483	0.657458
4.49413	7.58626	3.33378	3.43389	4.72177	-1.98914	-1.4451	-1.28753	0.107174	0.968261	0.73574	0.296881
6.89583	6.24077	5.21962	3.29684	3.6777	-1.06293	-1.50857	-1.10619	0.100972	0.949375	0.669848	0.471961
7.66543	4.07729	0.924711	9.47215	3.83156	-1.9729	-0.670556	-1.1881	0.226827	0.873746	0.401956	0.345481
7.37961	9.10465	9.6763	0.955256	3.3558	-1.51154	-1.13256	-0.711702	0.777723	0.753356	0.363645	0.335755
7.11437	3.50944	1.98051	1.64737	3.80003	-1.35492	-1.22179	-1.22333	0.85861	0.111502	0.0677335	0.727284
2.61902	1.58932	5.45235	6.6435	3.46249	-1.21734	-1.24389	-1.00127	0.581417	0.420984	0.57742	0.297971
1.79111	2.57486	9.46829	8.87218	3.26136	-1.51042	-0.584396	-1.16654	0.166011	0.863893	0.604162	0.34094
9.44358	9.90446	0.726586	5.66541	3.82081	-1.4174	-1.66975	-0.733659	0.438741	0.700699	0.762288	0.148123
5.10974	6.79759	0.89013	9.77675	2.68169	-0.55453	-1.26445	-0.862714	0.901935	0.768989	0.778352	0.951694
7.50251	0.637197	8.61014	3.31916	3.869	-1.76144	-1.12428	-0.983272	0.644778	0.726047	0.242885	0.695922
8.38667	1.67914	5.22587	5.5096	3.00718	-0.708234	-0.966132	-1.33281	0.872894	0.379062	0.906198	0.240221
6.8447	4.65966	1.17496	6.55896	3.19937	-0.834139	-0.778665	-1.58657	0.0637759	0.812295	0.88096	0.813308
0.930871	2.30928	3.66002	8.74405	3.76195	-1.40161	-0.911911	-1.44843	0.632171	0.598923	0.186176	0.317393
5.87721	7.91075	3.03783	0.803602	2.57796	-0.595308	-1.34986	-0.632792	0.0741258	0.460914	0.642101	0.95183
4.14771	9.0336	6.75542	6.11685	5.39704	-1.82927	-1.63868	-1.92909	0.119119	0.11908	0.519892	0.875526
5.66197	7.80372	2.98866	4.93989	2.57056	-0.500314	-0.723716	-1.34653	0.20725	0.80717	0.791219	0.371173
2.74783	6.01863	9.9847	9.37148	4.16611	-0.729371	-1.5296	-1.90713	0.325458	0.713531	0.405692	0.180195
7.3316	5.30769	7.2818	1.37111	3.6612	-0.896534	-1.01325	-1.75141	0.355884	0.788301	0.185518	0.173732
6.52758	3.78001	6.81392	2.68376	2.80225	-0.95674	-1.22996	-0.61555	0.753678	0.212266	0.151316	0.615865
0.50496	3.9966	3.15297	6.6039	3.80361	-1.64158	-1.56453	-0.597499	0.709081	0.265774	0.998248	0.211351
9.41507	6.28832	3.97499	1.84911	4.0043	-1.94865	-1.42179	-0.633862	0.154989	0.160019	0.671873	0.201471
4.98294	9.2209	2.20559	5.69991	4.2566	-1.71055	-1.60022	-0.945836	0.44061	0.869631	0.99689	0.922231
3.34728	1.77653	8.56638	4.46724	5.36385	-1.78098	-1.85851	-1.72436	0.188553	0.853821	0.860059	0.297755
6.17299	4.82135	7.11905	7.06383	4.64086	-1.25378	-1.6855	-1.70158	0.634631	0.112602	0.639978	0.497194
1.15661	5.68622	4.9503	9.01298	3.11222	-0.769768	-0.841297	-1.50116	0.76202	0.91166	0.942057	0.922144
6.38083	2.68412	4.0787	6.79521	2.16176	-0.789297	-0.747951	-0.624509	0.488718	0.89615	0.694673	0.240788
7.12215	7.32986	6.10231	9.72701	3.21505	-0.964248	-1.27135	-0.97945	0.448598	0.352647	0.558832	0.382138
7.73427	1.10378	4.07264	9.42707	5.12784	-1.65491	-1.9604	-1.51253	0.923784	0.871544	0.222967	0.383591
1.88462	0.972944	8.82497	5.40578	2.47261	-0.890788	-0.876159	-0.705667	0.27625	0.557453	0.814124	0.1584
1.84109	2.79846	3.46861	1.21689	4.71203	-1.53058	-1.5419	-1.63955	0.642984	0.902823	0.319891	0.619503
5.58238	2.90103	4.89967	1.06325	3.18154	-0.864011	-0.59498	-1.72254	0.869545	0.383753	0.202486	0.0988881
6.73728	8.15039	6.0426	6.22983	3.54466	-0.717866	-1.67583	-1.15096	0.482174	0.925401	0.284597	0.777768
8.07487	3.16911	0.836664	2.99874	3.42925	-1.36138	-1.20788	-0.860001	0.909407	0.505838	0.799481	0.723577
2.39349	2.03166	2.39868	8.09578	4.61667	-1.76283	-1.67446	-1.17938	0.774175	0.177132	0.665163	0.0791429
5.12342	6.62309	4.63979	3.14065	3.18935	-0.861934	-0.82941	-1.498	0.282312	0.892386	0.340729	0.428164
2.57583	3.01296	1.41195	5.03633	4.21292	-0.571575	-1.85582	-1.78552	0.288228	0.527788	0.601356	0.279895
5.39068	6.55338	2.11336	2.57785	4.63285	-1.8707	-1.21599	-1.54616	0.109117	0.183176	0.137462	0.175036
8.01311	2.77334	9.6511	4.71585	3.30922	-1.55183	-1.06714	-0.690254	0.363387	0.261384	0.602678	0.278386
6.91904	1.21576	9.04719	6.29463	3.5748	-1.22978	-0.506217	-1.8388	0.819079	0.834036	0.653712	0.199979
7.19908	5.90942	8.8857	8.47878	5.07809	-1.88193	-1.54314	-1.65302	0.863889	0.372686	0.648815	0.177291
4.43402	4.93275	8.51159	8.21087	3.29713	-0.723168	-0.806004	-1.76796	0.938522	0.757277	0.14438	0.46523
8.16758	2.76131	3.8015	6.68501	3.77054	-0.896034	-1.86404	-1.01047	0.711556	0.792739	0.681087	0.219603
1.70459	6.18821	2.3482	6.88262	4.20589	-0.932692	-1.33389	-1.9393	0.764772	0.484395	0.502369	0.924417
4.2687	1.29576	5.12746	0.653128	3.10445	-1.84739	-0.521532	-0.735529	0.800516	0.346851	0.10362	0.920393
4.36929	4.16426	0.938805	3.77367	2.43303	-0.676988	-1.13612	-0.619921	0.541687	0.530874	0.140021	0.95518
7.79098	3.25796	9.45929	6.17686	5.02074	-1.74654	-1.58717	-1.68703	0.438706	0.966318	0.748021	0.358421
5.4504	5.75574	9.94209	0.99735	4.98418	-1.28987	-1.92131	-1.773	0.348851	0.245293	0.698071	0.846503
7.91389	9.16452	6.12233	9.90853	3.27237	-1.19915	-1.4815	-0.591715	0.206135	0.615931	0.359751	0.182117
1.34291	8.0907	5.30129	5.26197	2.45816	-0.815827	-1.00765	-0.634681	0.3796	0.697887	0.606061	0.143091
8.38764	6.33807	1.31655	5.87166	3.42383	-0.509564	-1.47445	-1.43983	0.3841	0.392832	0.641542	0.110094
4.0801	1.57035	5.16696	9.91076	3.09129	-1.38347	-0.566541	-1.14127	0.334804	0.484788	0.373616	0.261819
9.27008	1.3604	1.49139	8.27934	3.29969	-1.12814	-0.860771	-1.31078	0.221481	0.702542	0.130742	0.298497
8.74066	5.06687	0.991702	7.60902	2.77504	-1.30429	-0.655975	-0.814771	0.769198	0.710906	0.397804	0.259456
3.79409	4.96077	9.41486	1.06796	4.33686	-1.56183	-1.18111	-1.59392	0.392875	0.952499	0.705501	0.639636
3.48849	4.6157	4.14235	7.65197	3.12379	-0.720938	-0.962891	-1.43996	0.964154	0.513281	0.981401	0.438417
0.734597	1.45568	1.82812	2.80337	3.57577	-0.870205	-0.89512	-1.81045	0.986122	0.507337	0.557405	0.663555
1.59505	8.54454	3.1797	0.687031	4.23499	-1.20198	-1.68093	-1.35208	0.915566	0.727948	0.676623	0.437558
5.34501	2.99921	7.65053	7.76847	3.31732	-1.31125	-0.951724	-1.05434	0.0615079	0.507514	0.0506247	0.0607682
7.73623	4.94864	7.6637	5.989	3.13758	-0.519112	-1.89193	-0.726536	0.0777613	0.358437	0.702472	0.307865
8.61616	1.12857	3.66142	1.31299	3.88902	-1.29458	-1.70237	-0.892069	0.222694	0.834224	0.745364	0.337537
5.36395	4.79054	4.44996	3.4465	3.32914	-0.853688	-1.96534	-0.510107	0.363685	0.825171	0.583646	0.813586
8.60663	3.80115	3.69161	7.45603	3.43937	-0.97616	-1.43421	-1.029	0.595905	0.731352	0.629712	0.247592
2.85233	6.6541	7.07909	8.99992	4.0156	-1.17969	-0.90772	-1.92819	0.196191	0.907679	0.781655	0.515175
3.14395	1.5719	7.30327	2.99186	3.91019	-1.33609	-0.671572	-1.90253	0.488607	0.712214	0.121506	0.131245
5.93108	7.61793	9.8013	3.424	4.21167	-1.22058	-1.4211	-1.56999	0.4339	0.320422	0.197155	0.353674
5.59022	2.13987	4.16793	2.47492	4.34035	-1.05017	-1.66758	-1.6226	0.725844	0.156276	0.518278	0.77896
5.80132	9.5036	4.44684	6.08216	3.40488	-0.701264	-1.8975	-0.806111	0.682171	0.820633	0.0929335	0.477672
0.691756	6.55439	0.539827	3.5877	3.62024	-1.31885	-1.78386	-0.517527	0.112899	0.607282	0.252296	0.300031
2.28926	5.5486	6.85156	9.43914	4.97847	-1.45925	-1.82169	-1.69753	0.45182	0.640348	0.860079	0.0924911
7.7524	3.72788	8.65011	7.19794	3.62912	-1.4892	-0.623486	-1.51643	0.831357	0.820856	0.248426	0.205295
4.88103	2.92643	6.62178	6.47572	2.31068	-0.553367	-0.578302	-1.17901	0.542113	0.49146	0.831691	0.715153
9.15144	1.78886	8.16882	3.80945	3.11255	-0.655784	-1.44827	-1.0085	0.241618	0.574556	0.280436	0.877687
9.36457	9.17233	5.74425	9.38539	4.09661	-1.30528	-0.942132	-1.8492	0.878026	0.887302	0.650285	0.72231
0.955851	6.92098	8.92121	4.18377	2.54551	-0.924336	-0.90309	-0.718088	0.668502	0.185033	0.862388	0.698272
4.70542	1.9653	0.911969	1.69932	2.21258	-0.51461	-0.664374	-1.03359	0.253268	0.303485	0.646268	0.952343
5.04202	1.41552	2.90442	6.68319	5.12751	-1.92486	-1.32939	-1.87326	0.823749	0.761474	0.503818	0.407808
2.89924	4.40531	3.0799	5.06458	3.4476	-1.02303	-0.941552	-1.48302	0.24476	0.265041	0.377949	0.75902
7.74468	2.67356	7.09096	4.36964	3.34537	-0.640235	-1.57191	-1.13322	0.827613	0.857118	0.243367	0.794264
5.72602	4.84185	4.64073	9.71205	3.72871	-1.76125	-1.08313	-0.884335	0.398439	0.903424	0.790552	0.791226
5.14434	5.78198	6.51397	5.12665	4.88535	-1.95739	-1.38757	-1.5404	0.0995675	0.495206	0.869165	0.498681
5.21394	2.48691	2.69684	4.20504	4.05969	-1.03125	-1.82574	-1.2027	0.328754	0.567731	0.101806	0.731451
5.20614	1.10321	4.06264	3.48155	3.73697	-1.0909	-1.88306	-0.763015	0.250161	0.132822	0.282963	0.230717
0.759015	3.68321	0.898127	2.91965	4.07038	-1.06145	-1.84228	-1.16666	0.650954	0.55046	0.998958	0.385145
2.45756	8.52002	1.02627	7.91319	2.70159	-0.562653	-0.518059	-1.62088	0.853927	0.24333	0.058785	0.173616
7.18317	7.94194	8.68665	7.90866	4.75865	-1.69118	-1.23856	-1.82891	0.307721	0.721979	0.953026	0.5324
5.91863	9.66805	8.76134	9.88002	5.1079	-1.83785	-1.28282	-1.98724	0.0548981	0.605927	0.704627	0.877428
3.47937	5.92541	7.01222	4.54508	4.66183	-1.73655	-1.40799	-1.51728	0.983136	0.0900819	0.298986	0.785847
2.98387	4.38261	1.0683	0.975995	3.86029	-1.274	-1.6666	-0.919687	0.112413	0.597752	0.475378	0.293846
7.16749	5.13678	3.4794	5.60072	3.53009	-1.61453	-1.10349	-0.812065	0.771685	0.801743	0.517624	0.313028
2.73418	1.07384	5.58495	2.25138	4.24888	-1.83947	-1.61322	-0.796186	0.267771	0.465763	0.173628	0.83548
4.2452	3.22531	3.43896	2.29293	4.99807	-1.62975	-1.68381	-1.6845	0.299435	0.873297	0.940683	0.94435
1.66111	2.41508	1.99171	2.72951	4.03477	-1.23871	-1.95667	-0.8394	0.810158	0.487878	0.60402	0.871078
8.39148	7.23973	3.36136	8.79601	4.41498	-1.84415	-1.81659	-0.754254	0.639632	0.31555	0.136578	0.844431
6.83044	8.82512	2.37513	8.95793	4.3509	-1.47992	-1.001	-1.86998	0.836488	0.0551489	0.233569	0.865382
1.8085	3.91812	0.854966	0.730253	3.75027	-1.18084	-1.71844	-0.850993	0.875494	0.673103	0.695434	0.511199
6.46725	2.84385	5.90133	1.65019	5.59137	-1.97077	-1.71108	-1.90952	0.228724	0.442605	0.852408	0.331285
2.68743	3.54241	8.94262	8.65489	4.28513	-1.72915	-1.72326	-0.832719	0.283253	0.976481	0.34859	0.292737
1.29686	2.15863	1.21621	5.02507	3.94383	-1.97356	-1.36244	-0.607833	0.142536	0.814778	0.356946	0.200612
6.0141	8.96425	6.7626	7.97782	3.89176	-1.65742	-1.13838	-1.09596	0.170547	0.99185	0.387506	0.901763
7.98095	1.36812	4.26934	9.95565	5.05165	-1.41642	-1.88964	-1.7456	0.933733	0.924315	0.606808	0.927391
4.11954	0.660706	3.28475	0.870113	4.86492	-1.78323	-1.5041	-1.57759	0.578745	0.913392	0.810148	0.648929
8.73219	6.41806	3.21379	7.54265	4.48049	-1.94521	-1.47138	-1.0639	0.453309	0.248338	0.813196	0.0537825
2.16997	5.23124	1.149	9.54294	4.34957	-0.756376	-1.63059	-1.96261	0.441941	0.178948	0.971359	0.0655377
6.11446	1.49705	1.80726	9.11598	4.05972	-1.01744	-1.33965	-1.70262	0.0972064	0.990884	0.158845	0.750247
5.98687	4.33781	6.05549	6.03441	3.57413	-1.57795	-1.3417	-0.654474	0.677238	0.77607	0.479115	0.662158
3.83775	4.19348	9.26135	5.04326	3.26679	-1.4519	-0.730663	-1.08422	0.893237	0.904807	0.122799	0.569247
1.1839	5.95362	9.03311	9.01932	4.04369	-0.936868	-1.20401	-1.90281	0.142346	0.892537	0.0757018	0.968054
2.90053	1.67741	1.95488	1.89339	3.3708	-1.08808	-0.953969	-1.32874	0.860282	0.470218	0.14912	0.349377
1.65888	7.36551	4.89211	7.90775	4.44831	-1.98652	-1.45866	-1.00313	0.45638	0.867906	0.686361	0.693916
4.38571	1.68058	4.73691	7.37992	3.06308	-0.831986	-1.70709	-0.523998	0.498262	0.700155	0.842256	0.83035
0.858408	5.70297	1.5652	6.11576	3.44537	-0.552281	-1.5345	-1.35859	0.538764	0.109815	0.857032	0.400656
1.35597	8.93418	1.25236	0.652026	3.43876	-1.95925	-0.840825	-0.638689	0.492545	0.37257	0.0756054	0.850059
6.67846	7.62171	9.68748	7.18276	4.20824	-1.01959	-1.44384	-1.74481	0.301053	0.330829	0.891671	0.549016
8.46829	3.22268	9.79141	2.16635	2.93745	-0.851481	-1.11216	-0.973808	0.489478	0.494836	0.264064	0.844292
4.15871	9.95418	4.0388	6.58607	4.56716	-1.87289	-1.46611	-1.22816	0.545887	0.231742	0.906386	0.49975
5.72923	2.14618	8.72998	3.98189	3.70159	-1.09583	-1.74257	-0.86319	0.514696	0.365017	0.447429	0.314173
6.99652	2.6717	1.95605	9.7784	3.62593	-1.38649	-1.02066	-1.21878	0.545062	0.628209	0.297437	0.991464
9.09015	6.73202	4.28123	2.35508	4.82065	-1.95982	-0.932314	-1.92852	0.768299	0.520696	0.881483	0.716437
6.89804	6.22514	1.26396	5.14563	4.37396	-0.996775	-1.6216	-1.75558	0.143278	0.251627	0.221174	0.477939
5.13876	8.01553	5.31296	9.0589	2.40746	-1.04173	-0.611645	-0.754081	0.291313	0.828363	0.429596	0.920778
8.84878	2.03708	1.54484	1.24928	3.84469	-1.47214	-1.10409	-1.26846	0.833047	0.153334	0.168421	0.133493
1.00889	0.905966	7.41042	3.32258	4.09947	-0.926878	-1.61263	-1.55996	0.318897	0.0507843	0.42011	0.0946958
5.479	2.28776	2.63652	8.42006	2.85599	-1.11117	-0.924337	-0.820483	0.596139	0.0745264	0.396475	0.510864
5.36406	0.935118	1.00168	6.17842	3.4086	-1.73133	-0.746948	-0.930325	0.183888	0.0655398	0.483662	0.324974
4.17201	2.86714	8.34956	6.07529	3.90613	-1.43986	-0.821386	-1.64489	0.141875	0.299229	0.679782	0.453614
9.71975	7.73982	8.27176	6.80106	5.09177	-1.37972	-1.88274	-1.82931	0.919391	0.18484	0.269095	0.504748
1.01471	1.67875	6.7783	4.82507	3.69322	-1.53599	-1.22791	-0.929315	0.320785	0.702121	0.550519	0.531926
5.76409	7.5667	8.85157	7.91142	4.04888	-0.985394	-1.60189	-1.4616	0.667908	0.291782	0.114007	0.50954
5.255	8.85188	6.30719	1.67847	4.62243	-1.79568	-1.33485	-1.4919	0.791314	0.173196	0.778047	0.262857
8.76777	8.75117	5.1346	8.66449	3.52891	-0.929793	-1.75355	-0.845573	0.60942	0.848388	0.720653	0.991122
6.21385	2.58932	5.07213	9.20021	3.99118	-1.22934	-1.29586	-1.46598	0.285242	0.533902	0.837407	0.639928
0.550176	5.72369	2.93675	5.70973	2.4072	-0.54943	-0.834998	-1.02277	0.115045	0.658222	0.121433	0.367545
5.10765	6.31513	5.52289	6.00221	5.09885	-1.92193	-1.89977	-1.27715	0.853428	0.5681	0.940093	0.819698
1.64877	7.92338	8.18759	4.90205	3.35031	-1.63074	-1.19517	-0.524399	0.520862	0.959568	0.46178	0.683394
4.56684	5.97483	5.23317	4.38652	4.3692	-1.31881	-1.44412	-1.60627	0.796265	0.716845	0.543722	0.160801
7.23785	7.63605	2.64911	5.98744	2.60628	-0.572312	-1.19482	-0.839145	0.516833	0.152965	0.38235	0.840638
5.50774	5.83891	7.34573	2.20526	4.00353	-1.45673	-1.16132	-1.38548	0.463771	0.906956	0.273689	0.240467
4.1371	6.9308	6.88902	6.51531	4.62351	-1.54093	-1.8751	-1.20748	0.34461	0.384097	0.261414	0.975429
4.06811	5.2911	1.90496	8.10202	4.57851	-1.61554	-1.49777	-1.4652	0.90599	0.900474	0.731224	0.605689
0.789515	5.41814	6.54115	3.7268	3.81044	-1.22681	-1.46625	-1.11738	0.834101	0.554603	0.829226	0.622439
9.6923	2.8122	4.61001	1.16204	5.46181	-1.77723	-1.8673	-1.81728	0.737235	0.968385	0.0735121	0.48959
3.26463	6.066	4.88065	9.60772	3.46205	-0.819806	-0.659966	-1.98228	0.625396	0.856245	0.59745	0.356397
3.78499	5.11408	8.52519	0.930768	4.67671	-1.98931	-0.739328	-1.94807	0.85744	0.93684	0.496843	0.296535
6.11234	3.28646	4.57579	2.70818	4.79344	-1.69732	-1.36068	-1.73544	0.794092	0.550287	0.125097	0.571241
3.9633	0.846171	2.58501	6.97955	2.89213	-1.12107	-0.739119	-1.03194	0.761918	0.902327	0.713146	0.880789
9.46543	6.24858	6.26087	5.57449	1.92621	-0.524393	-0.507937	-0.893878	0.727351	0.114002	0.255842	0.566062
0.590122	8.05485	9.14619	5.49004	2.57461	-1.38879	-0.610348	-0.575474	0.0661606	0.557233	0.78423	0.400234
5.67945	3.29076	2.559	1.74241	4.2854	-1.53522	-1.59042	-1.15976	0.557979	0.742958	0.154161	0.515587
8.13989	5.89366	1.5737	7.22605	4.32069	-1.03077	-1.88483	-1.40508	0.91728	0.885698	0.15895	0.28785
9.13403	1.25333	8.71177	5.87715	4.58446	-1.2826	-1.37252	-1.92933	0.98297	0.90939	0.911433	0.545015
5.3296	0.706965	5.09366	3.9204	3.17289	-0.524524	-1.77141	-0.876953	0.449515	0.303673	0.473582	0.928768
8.63544	3.03399	8.73402	9.43119	3.65712	-1.00695	-1.47017	-1.18	0.279596	0.977277	0.304631	0.0703204
1.04073	9.54559	9.87198	8.75433	3.42306	-1.67396	-1.00719	-0.741914	0.607206	0.156812	0.26664	0.935708
8.46743	6.06239	5.74616	6.26497	3.51586	-1.65656	-1.10932	-0.749976	0.679012	0.587653	0.656375	0.139395
8.10383	4.45017	6.71604	1.75712	3.28266	-1.07439	-0.557936	-1.65034	0.121117	0.733102	0.137394	0.971989
7.31854	4.53199	0.593535	8.08836	2.51457	-0.928534	-0.824887	-0.761148	0.497701	0.579784	0.365291	0.679436
6.28428	3.54312	1.8275	2.54691	3.57721	-1.3859	-0.756955	-1.43436	0.408419	0.14715	0.539641	0.14994
9.41151	3.39234	5.68286	4.68787	5.20084	-1.71797	-1.51367	-1.9692	0.901009	0.515722	0.716739	0.0990218
5.31021	4.98714	3.31713	4.38895	3.45261	-1.09161	-1.46041	-0.900588	0.0783829	0.847127	0.471971	0.335859
9.04298	3.76433	7.40673	2.02758	4.6757	-1.22447	-1.86943	-1.5818	0.306623	0.709136	0.179968	0.44182
7.85134	2.30442	5.07671	7.2769	3.10041	-1.32088	-0.504209	-1.27532	0.602718	0.979453	0.872309	0.144489
7.63836	5.94933	8.71929	6.46561	2.0879	-0.800269	-0.644067	-0.643564	0.38202	0.052305	0.613943	0.665512
9.71412	1.01852	4.07387	4.58172	2.07232	-0.702362	-0.77165	-0.598311	0.477843	0.728664	0.534744	0.155437
2.66318	5.54039	4.12098	7.39398	2.30605	-1.0416	-0.742628	-0.52182	0.188369	0.396286	0.429809	0.328614
8.31719	4.01539	8.38655	8.4812	4.69417	-0.968621	-1.95283	-1.77272	0.765012	0.454906	0.408679	0.779458
5.82187	9.49809	4.57196	8.4389	2.59129	-0.525165	-0.945163	-1.12096	0.286352	0.52052	0.52449	0.501881
6.85732	0.784609	3.73823	3.49201	4.17446	-1.90938	-0.544125	-1.72096	0.785118	0.548553	0.422884	0.956888
4.98446	6.92816	2.48222	1.09907	3.93976	-1.24013	-1.0836	-1.61603	0.311341	0.408738	0.474008	0.250773
4.46678	9.34249	4.33938	5.3599	3.96081	-1.90278	-1.22549	-0.832532	0.765921	0.925447	0.622864	0.774458
5.11479	7.54012	7.75348	4.27626	3.58472	-1.71309	-0.556442	-1.31518	0.879552	0.498813	0.360122	0.711556
9.09683	5.58583	7.93267	2.39498	4.59433	-1.83271	-1.05926	-1.70236	0.721367	0.257659	0.0733992	0.874098
4.64933	8.92876	8.41139	7.44998	4.10015	-1.34803	-0.79526	-1.95686	0.640936	0.647312	0.561119	0.0612992
3.0919	5.86122	0.713346	4.09676	3.56261	-1.02023	-1.38112	-1.16126	0.400638	0.661315	0.925611	0.672027
4.65009	8.26542	7.87092	7.38355	3.25119	-0.847476	-0.512233	-1.89148	0.41224	0.631509	0.543323	0.973957
5.74303	1.51548	4.1755	9.48185	3.35547	-0.940608	-1.03612	-1.37874	0.582364	0.997336	0.15231	0.501926
7.5045	2.7785	9.52093	6.04238	5.66231	-1.97985	-1.74732	-1.93515	0.802925	0.759709	0.932125	0.730822
2.02361	6.55432	8.31107	7.77352	4.19069	-1.70152	-1.71525	-0.773918	0.31963	0.92793	0.702097	0.235326
9.74438	7.6701	1.64372	6.14685	3.44207	-0.826942	-1.83787	-0.777267	0.719172	0.428956	0.717993	0.279546
8.31784	3.86943	2.49663	1.04286	4.28077	-1.91501	-0.977429	-1.38833	0.671935	0.679882	0.472138	0.170326
8.79648	5.17692	0.624381	4.7239	3.36774	-1.57178	-0.842004	-0.953958	0.926383	0.225966	0.189365	0.906182
0.55872	3.9098	8.74046	3.85798	4.54663	-1.7826	-1.17291	-1.59111	0.127578	0.324691	0.815115	0.675842
9.70992	1.04251	6.27575	0.935992	4.43455	-1.60306	-1.42952	-1.40198	0.771124	0.920342	0.193519	0.663715
6.96948	0.697083	4.25514	6.83261	3.73412	-1.92559	-0.54792	-1.26061	0.302057	0.446238	0.334249	0.810844
3.57179	9.55544	5.89268	6.76513	3.3569	-1.14637	-1.55947	-0.651058	0.265324	0.22819	0.621046	0.839228
1.69009	5.28406	6.26337	9.48554	4.39019	-1.96589	-1.13784	-1.28647	0.459742	0.180282	0.393004	0.364563
4.33601	4.20712	3.87171	5.28962	2.52663	-0.788343	-0.995422	-0.742866	0.583814	0.559313	0.87495	0.393626
6.31329	6.26869	2.77654	6.67778	4.03823	-1.72203	-1.29277	-1.02343	0.563693	0.421397	0.909678	0.917667
9.69073	2.92305	6.83781	6.18866	3.58472	-1.23686	-1.37618	-0.971686	0.666284	0.45298	0.458932	0.876496
9.95846	4.26189	4.17044	8.30244	2.58413	-0.500274	-1.12397	-0.959882	0.383872	0.437695	0.538646	0.880508
5.85557	9.55405	2.63793	3.43957	3.52984	-0.660608	-1.04933	-1.81991	0.118325	0.591532	0.348481	0.707757
8.26493	5.20686	8.03937	2.37285	2.18247	-0.554691	-0.653891	-0.973889	0.710696	0.75785	0.883024	0.691493
8.61845	4.93233	3.44083	0.702453	2.71725	-0.50061	-0.694561	-1.52208	0.785309	0.0559105	0.249796	0.701983
9.57236	4.93393	0.673465	5.62435	4.2491	-1.9002	-0.909698	-1.4392	0.920571	0.456357	0.26372	0.382474
1.91648	2.54042	5.27042	0.502025	3.83497	-1.88244	-1.44733	-0.505204	0.7347	0.691854	0.413548	0.84698
6.14944	4.16309	1.87824	4.22039	5.04043	-1.84762	-1.82287	-1.36994	0.102369	0.73364	0.914513	0.379351
6.01589	7.10622	6.87519	2.82062	3.23066	-1.00031	-1.11555	-1.1148	0.973639	0.706962	0.281974	0.129363
8.40778	6.14395	8.80041	6.76697	2.31352	-0.773019	-0.674512	-0.865988	0.239158	0.772579	0.550442	0.404808
1.88655	8.68769	1.33909	3.31998	3.9573	-1.20833	-1.10111	-1.64786	0.278454	0.758169	0.533669	0.106167
7.55241	5.53769	8.94793	6.01862	3.20184	-1.22708	-1.06219	-0.912564	0.0836309	0.839039	0.733286	0.900728
2.89037	5.64937	4.40322	3.26611	4.49202	-0.955643	-1.78538	-1.751	0.716139	0.317027	0.443926	0.418148
6.39457	2.10635	1.97192	4.26147	1.98382	-0.652043	-0.77452	-0.557261	0.620338	0.815871	0.37963	0.649959
5.28616	9.31561	6.39071	7.91447	4.47854	-1.41794	-1.23181	-1.82879	0.388031	0.477379	0.605351	0.669742
9.07296	8.95667	2.25799	8.82876	4.11924	-0.845821	-1.99587	-1.27755	0.391326	0.776829	0.305488	0.90434
6.76438	8.4917	6.84904	3.87536	4.72403	-1.67236	-1.2269	-1.82477	0.942077	0.756599	0.846514	0.976283
3.61365	6.293	9.24777	0.897856	2.65973	-1.40379	-0.755004	-0.500937	0.945953	0.908675	0.195912	0.919317
4.60918	2.38937	4.37407	8.34916	4.20564	-0.817685	-1.73265	-1.65531	0.44079	0.605556	0.67955	0.68399
3.73513	3.38944	8.47488	1.5248	3.34887	-1.28065	-0.838186	-1.23003	0.19319	0.608711	0.400194	0.850888
